# concept_id	category	preferred_zh	preferred_en	preferred_abbr	status	notes	source
# - concept_id: stable id, lowercase with hyphens, e.g. neutral-beam-injection
# - preferred_en MAY be a phrase (registry-level concept name). IME export must split into tokens.
# - status: active|deprecated|draft
# - source: corpus|GB/T-4960.9|ITER-glossary|IAEA-safety-glossary (provenance of the term)
# ==== Batch 71: safety methods + fuel cycle core ====
probabilistic-safety-assessment	method	概率安全评估	probabilistic safety assessment	PSA	active	安全许可核心方法论	corpus
hazard-and-operability-study	method	危险与可操作性分析	hazard and operability study	HAZOP	active	工艺安全标准分析方法	corpus
failure-mode-and-effects-analysis	method	失效模式与影响分析	failure mode and effects analysis	FMEA	active	RAMI/可靠性工程核心方法	corpus
station-blackout	concept	全厂断电事故	station blackout	SBO	active	LOCA/LOFA/LOVA 事故家族同族	corpus
tritium-breeding-margin	metric	氚增殖裕度	tritium breeding margin		active	TBR 设计裕度度量	corpus
helium-ash-removal	method	氦灰排出	helium ash removal		active	等离子体运行/燃料循环衔接	corpus
pellet-injector	device	弹丸注入器	pellet injector		active	pellet-injection 方法的配套设备	corpus
leak-before-break	principle	先泄漏后断裂	leak-before-break	LBB	active	结构安全准则	corpus

# ==== Batch 72: vacuum + tritium metrics + safety class ====
safety-integrity-level	metric	安全完整性等级	safety integrity level	SIL	active	仪控安全分级标准 IEC 61508	corpus
deuterium-processing	concept	氘处理	deuterium processing		active	燃料循环氘侧处理	corpus
tritium-accounting-area	system	氚衡算区域	tritium accounting area	TAA	active	tritium-accountancy 设施级补充	corpus
detritiation-factor	metric	去氚因子	detritiation factor	DF	active	detritiation 过程定量度量	corpus
vacuum-leak-rate	metric	真空漏率	vacuum leak rate		active	真空系统验收/运行核心度量	corpus
turbomolecular-pump	device	涡轮分子泵	turbomolecular pump	TMP	active	真空硬件，与 cryopump 成对	corpus
residual-gas-analyzer	diagnostic	残余气体分析仪	residual gas analyzer	RGA	active	真空/杂质标准诊断	corpus
leak-detection	method	检漏	leak detection		active	真空系统配套工程方法	corpus

# ==== Batch 73: QA acceptance + material attribute ====
factory-acceptance-test	method	出厂验收测试	factory acceptance test	FAT	active	QA/调试验收标准术语	corpus
site-acceptance-test	method	现场验收测试	site acceptance test	SAT	active	FAT 的部署阶段配对术语	corpus
weldability	metric	可焊性	weldability		active	材料/力学工程属性	corpus

# ==== Batch 74: disruption phases + fuel cycle loops ====
thermal-quench	concept	热猝灭	thermal quench	TQ	active	破裂阶段：热能快速丧失	corpus
current-quench	concept	电流猝灭	current quench	CQ	active	破裂阶段：等离子体电流衰减	corpus
inner-fuel-cycle	concept	内燃料循环	inner fuel cycle	IFC	active	等离子体排气→直接内循环	corpus
outer-fuel-cycle	concept	外燃料循环	outer fuel cycle	OFC	active	包层氚提取→纯化→储存→注入	corpus
burnup-fraction	metric	燃耗份额	burnup fraction		active	等离子体燃烧效率核心指标	corpus

# ==== Batch 75: I&C systems + manufacturing processes ====
central-interlock-system	system	中央联锁系统	central interlock system	CIS	active	ITER 安全联锁核心系统	corpus
machine-protection-system	system	装置保护系统	machine protection system	MPS	active	装置快速响应保护系统	corpus
distributed-control-system	system	分布式控制系统	distributed control system	DCS	active	聚变装置标配控制架构	corpus
codac	system	控制、数据获取与通信	control, data access and communication	CODAC	active	ITER 控制架构统称	corpus
hot-isostatic-pressing	method	热等静压	hot isostatic pressing	HIP	active	钨/RAFM 钢部件制造核心工艺	corpus
electron-beam-welding	method	电子束焊接	electron beam welding		active	真空容器等厚壁部件主要焊接方法	corpus
diffusion-bonding	method	扩散连接	diffusion bonding		active	包层/第一壁异种材料连接工艺	corpus

# ==== Batch 76: manufacturing inspection + cooling auxiliary ====
in-service-inspection	method	在役检查	in-service inspection	ISI	active	核设施法规要求的运行期检查	corpus
additive-manufacturing	method	增材制造	additive manufacturing	AM	active	聚变部件新兴制造路线	corpus
tokamak-cooling-water-system	system	托卡马克冷却水系统	tokamak cooling water system	TCWS	active	ITER PBS 26 系统级名称	corpus
atmosphere-detritiation-system	system	厂房去氚系统	atmosphere detritiation system	ADS	active	三重氚包容关键安全系统；聚变语境，非 accelerator-driven system	corpus
water-radiolysis	concept	水辐解	water radiolysis		active	冷却剂氢浓度与安全分析关键过程	corpus

# ==== Batch 77: radiation protection + civil seismic ====
radiation-zoning	method	辐射分区	radiation zoning		active	设施屏蔽设计与通道布局基础	corpus
controlled-area	concept	控制区	controlled area		active	辐射防护空间分区概念	corpus
decontamination	method	去污	decontamination		active	退役和维护核心操作	corpus
clearance-level	limit	清洁解控水平	clearance level		active	废物分类与材料回收判据	corpus
tokamak-building	concept	托卡马克厂房	tokamak building		active	聚变设施主体建筑	corpus
seismic-isolation	method	隔震	seismic isolation		active	ITER/CFETR 标志性工程设计特征	corpus
basemat	concept	底板	basemat		active	设施基础结构	corpus
drain-tank	system	排放槽	drain tank		active	LOCA 后冷却剂收集安全功能设备	corpus

# ==== Batch 78: electrical power systems + safety analysis ====
pulsed-power-supply	system	脉冲电源	Pulsed Power Supply	PPS	active	ITER PBS 41 脉冲功率子系统	corpus
reactive-power-compensation	method	无功补偿	Reactive Power Compensation		active	大型脉冲装置电网冲击管理	corpus
motor-generator	device	电机-发电机组	Motor-Generator		active	脉冲功率储能/传输设备	corpus
flywheel-energy-storage	system	飞轮储能	Flywheel Energy Storage	FES	active	脉冲功率储能方案	corpus
ac-dc-converter	device	交直流变换器	AC/DC Converter		active	磁体/加热电源链基础功率环节	corpus
beyond-design-basis-event	concept	超设计基准事件	Beyond Design Basis Event	BDBE	active	ITER RPrS/SDR 基本术语框架	corpus
safety-function	concept	安全功能	Safety Function	SF	active	核安全分级基础概念 (IAEA)	corpus
safety-important-component	concept	安全重要物项	Safety Important Component	SIC	active	注意与 SiC/SiC (sic-sic-composite) 区分	corpus
postulated-initiating-event	concept	假设始发事件	Postulated Initiating Event		active	确定论安全分析起点 (IAEA)	corpus
confinement-system	system	包容系统	Confinement System		active	氚包容屏障系统级总称	corpus

# ==== Batch 79: plasma operation phases + ITER PBS systems ====
plasma-breakdown	concept	等离子体击穿	Plasma Breakdown		active	放电启动阶段	corpus
loop-voltage	metric	环电压	Loop Voltage		active	放电启动关键参数	corpus
flat-top	concept	平顶段	Flat-Top		active	等离子体电流稳态运行阶段	corpus
burn-phase	concept	燃烧阶段	Burn Phase		active	D-T 燃烧运行阶段	corpus
plasma-termination	concept	等离子体终止	Plasma Termination		active	放电结束阶段	corpus
component-cooling-water-system	system	部件冷却水系统	Component Cooling Water System	CCWS	active	ITER PBS 27	corpus
chilled-water-system	system	冷冻水系统	Chilled Water System	CHWS	active	ITER PBS 28	corpus
port-cell	concept	端口室	Port Cell		active	ITER 端口设备布置空间	corpus
upper-port	concept	上端口	Upper Port		active	托卡马克端口分类	corpus
diagnostic-port	concept	诊断端口	Diagnostic Port		active	诊断系统集成端口	corpus

# ==== Batch 80: water chemistry, cryogenics, magnet protection, standards & QA ====
hydrogen-water-chemistry	method	加氢水化学	Hydrogen Water Chemistry	HWC	active	ITER TCWS 基线水化学控制方案	corpus
corrosion-product	concept	腐蚀产物	Corrosion Product		active	冷却回路辐射剂量驱动因素	corpus
activated-corrosion-product	concept	活化腐蚀产物	Activated Corrosion Product	ACP	active	职业照射控制关键	corpus
cryoline	system	低温传输线	Cryoline		active	冷源至磁体馈线低温流体传输	corpus
cold-box	device	冷箱	Cold Box		active	低温制冷系统核心单元	corpus
dump-resistor	device	卸能电阻	Dump Resistor		active	磁体失超能量快速卸放	corpus
bypass-diode	device	旁路二极管	Bypass Diode		active	超导磁体过压保护	corpus
rcc-mr	doc	核设备设计建造规范	Design and Construction Rules for Mechanical Components of Nuclear Installations	RCC-MR	active	ITER/DEMO 基线结构设计规范 (AFCEN)	corpus
nuclear-quality-assurance	method	核质量保证	Nuclear Quality Assurance	NQA	active	核设施建造/运行许可制度性基础	corpus
irradiation-test	method	辐照试验	Irradiation Test		active	聚变材料验证核心手段 (IFMIF/DONES)	corpus

# ==== Batch 81: safety analysis methods + radiation protection operations ====
event-tree	method	事件树	Event Tree	ET	active	概率安全评价核心工具 (IAEA)	corpus
fault-tree	method	故障树	Fault Tree	FT	active	系统可靠性分析核心工具 (IAEA)	corpus
severe-accident	concept	严重事故	Severe Accident	SA	active	超出设计基准的低概率高后果事故	corpus
common-cause-failure	concept	共因失效	Common Cause Failure	CCF	active	同一原因导致多重冗余失效 (PSA 关键输入)	corpus
cliff-edge-effect	concept	断崖效应	Cliff Edge Effect		active	参数小幅变化导致后果骤变 (后福岛评审术语)	corpus
off-normal-event	concept	非正常事件	Off-Normal Event		active	偏离正常运行的事件统称 (ITER 分类)	corpus
safety-margin	concept	核安全裕度	Nuclear Safety Margin		active	设计值与安全限值之间的余量	corpus
committed-dose	metric	待积剂量	Committed Dose		active	摄入放射性核素后的时间积分剂量	corpus
personal-dosimeter	device	个人剂量计	Personal Dosimeter		active	辐射工作人员随身佩戴的剂量监测仪器	corpus
occupational-radiation-exposure	concept	职业辐射照射	Occupational Radiation Exposure		active	工作过程中受到的辐射照射	corpus

# ==== Batch 82: remote handling & assembly + instrumentation & control ====
tokamak-assembly	concept	托卡马克装配	Tokamak Assembly		active	ITER 主机装配工程统称	corpus
sector-sub-assembly	concept	扇区子装配	Sector Sub-Assembly	SSA	active	真空室扇区与热屏蔽/面向等离子体部件的预组装	corpus
in-vessel-component	concept	真空室内部件	In-Vessel Component	IVC	active	真空室内所有可更换/不可更换部件统称	corpus
ex-vessel-component	concept	真空室外部件	Ex-Vessel Component		active	真空室外但生物屏蔽内的部件统称	corpus
master-slave-manipulator	device	主从机械手	Master-Slave Manipulator	MSM	active	热室/远程维护用力反馈操作器	corpus
transfer-cask	device	转运屏蔽容器	Component Transfer Cask		active	活化部件在厂房间转运的屏蔽容器	corpus
interlock-system	system	联锁系统	Interlock System		active	防止误操作的硬件/软件保护逻辑	corpus
